value,params_alpha,params_booster,params_colsample_bytree,params_gamma,params_grow_policy,params_lambda,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_normalize_type,params_params_labeled_ratio,params_params_missing_rate,params_params_scale_pos_weight,params_params_selftrain_max_iter,params_params_selftrain_threshold,params_rate_drop,params_sample_type,params_skip_drop,params_subsample,params_user_attrs_decision_threshold,user_attrs_acc_test,user_attrs_acc_val,user_attrs_f1_test,user_attrs_f1_val,user_attrs_feature_fraction,user_attrs_labeled_ratio,user_attrs_missing_rate,user_attrs_pr_auc_test,user_attrs_pr_auc_val,user_attrs_prec_test,user_attrs_prec_val,user_attrs_rec_test,user_attrs_rec_val,user_attrs_resampling_strategy,user_attrs_roc_auc_test,user_attrs_roc_auc_val,user_attrs_sample_rows,user_attrs_user_attrs_decision_threshold,soft_risk_preference,soft_decision_speed,soft_train_rows
0.7741935483870968,24.45536467150049,dart,0.6231519432247066,9.077329574850395,lossguide,2.7498151918585525,0.0001666219301967,3,3,0.1524879799351615,400,forest,0.4608679021363898,0.0607249374011541,1.634868204636672,12,0.7181170836174839,0.2353244746069547,uniform,0.3404206574311156,0.7380658490372172,0.1407706431106919,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.6839637902685207,0.4608679021363898,0.05,0.6228070175438597,0.631578947368421,0.6228070175438597,0.631578947368421,1.0,1.0,none,0.5,0.5,0.5316038091693154,0.1407706431106919,recall_pref,fast,181
0.7741935483870968,0.6691079148860227,dart,0.980980530763056,3.518929961930426,depthwise,2.1302962739729616,0.0029474116228965,7,9,99.50249753387712,700,forest,0.8133353423122863,0.0958740923056593,,12,0.927541228075876,0.1677490848379498,weighted,0.1329170203860366,0.8504430905979685,0.4018056583800353,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.8726990369736465,0.8133353423122863,0.1,0.6228070175438597,0.631578947368421,0.6228070175438597,0.631578947368421,1.0,1.0,oversample,0.5,0.5,0.8865417770274358,0.4018056583800353,recall_pref,slow,302
0.4655172413793103,0.0028141175863917,gbtree,0.8876646691356973,4.977769078253418,lossguide,0.306543123309618,0.1544342715511099,1,9,0.1957825516315322,800,,0.413413466600601,0.0979962326342309,,10,0.7399342490032658,,,,0.335220324903329,0.3478237648279975,0.5350877192982456,0.4561403508771929,0.5826771653543307,0.4655172413793103,0.635626038380932,0.413413466600601,0.1,0.7095004140528746,0.6907300831087597,0.6607142857142857,0.6136363636363636,0.5211267605633803,0.375,undersample,0.5587946282345234,0.5069444444444445,0.7285293806656836,0.3478237648279975,recall_pref,slow,248
0.7741935483870968,2.280629756653519,gbtree,0.2883816887933958,8.224067383556903,lossguide,0.8327736338593846,0.0187551062329954,3,7,0.1622282825269533,500,,0.9132280267801774,0.0737254242596477,,11,0.6361543542797985,,,,0.6295384008659124,0.0386064301519349,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.8173931614668474,0.9132280267801774,0.08,0.6386595381749647,0.595493211308457,0.6228070175438597,0.631578947368421,1.0,1.0,oversample,0.4043563707828366,0.4118716931216931,0.5149751624523746,0.0386064301519349,recall_pref,balanced,176
0.7741935483870968,0.0173498504021093,gbtree,0.2644256027774753,5.181498137911743,lossguide,11.393605448518128,0.0005068755025947,1,6,0.1141218208497284,600,,0.7461099900041275,0.0066149462116954,,6,0.7597433478686733,,,,0.3782910544119842,0.205604219277712,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.779841202911724,0.7461099900041275,0.0,0.6228070175438597,0.631578947368421,0.6228070175438597,0.631578947368421,1.0,1.0,undersample,0.5,0.5,0.632519849182241,0.205604219277712,recall_pref,balanced,216
0.7741935483870968,0.0226679753015199,dart,0.7526278209252237,0.2895254902696054,depthwise,23.667247218110436,0.0599800124717029,4,10,60.48329215213328,500,forest,0.0534743163592349,0.052437981107722,,9,0.6625029888201797,0.250531586417376,uniform,0.3387502396749161,0.9026979963039954,0.0897422068762391,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.9853657213853164,0.0534743163592349,0.05,0.6228070175438597,0.631578947368421,0.6228070175438597,0.631578947368421,1.0,1.0,undersample,0.5,0.5,0.6386701356526218,0.0897422068762391,recall_pref,balanced,218
0.0,0.0040109032962533,gbtree,0.4975349988099691,9.308187172979732,lossguide,0.1332197527993949,0.0012917670818204,3,8,4.451452242358954,1000,,0.9427012962391664,0.0458503167066445,,12,0.7318594434363453,,,,0.9019190313392956,0.7860419782382833,0.3771929824561403,0.3684210526315789,0.0,0.0,0.9725133884701956,0.9427012962391664,0.05,0.6692256978571274,0.5888930350183377,0.0,0.0,0.0,0.0,oversample,0.5211267605633803,0.3277116402116402,0.929388734115951,0.7860419782382833,recall_pref,slow,317
0.7741935483870968,4.6669115794217255,gbtree,0.3112581609188902,4.530942454488784,lossguide,0.0919913524613221,0.2589697410500394,8,4,0.76248268725988,300,,0.5613958343028606,0.0156383348867963,,9,0.6862949289339046,,,,0.8753879692424194,0.1251751300455649,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.553808852574791,0.5613958343028606,0.02,0.7091680463939084,0.6157364064245313,0.6228070175438597,0.631578947368421,1.0,1.0,oversample,0.598427775958074,0.4847883597883597,0.5512068792262081,0.1251751300455649,recall_pref,fast,188
0.7741935483870968,0.0281719851009052,gbtree,0.8474919771913587,0.3999280190071697,lossguide,0.6890181091952633,0.0008437532884887,3,5,2.8195552271052584,500,,0.1511845854910801,0.0769967186250089,,6,0.6743520264529144,,,,0.5019252580711099,0.4049654823562029,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.9371999585374212,0.1511845854910801,0.08,0.4955779919380207,0.5401821928921486,0.6228070175438597,0.631578947368421,1.0,1.0,undersample,0.2192924991811333,0.2470238095238095,0.9487713823247028,0.4049654823562029,recall_pref,fast,324
0.7741935483870968,0.0019606010281997,gbtree,0.8423146972490674,2.082532521214838,lossguide,39.297383376753125,0.0037458313655993,1,3,0.155117688524062,600,,0.3135997085243132,0.0637462277372206,,8,0.8502684091128084,,,,0.88667011090741,0.1794923271857332,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.5246744733942199,0.3135997085243132,0.05,0.9576948332511032,0.912740197119332,0.6228070175438597,0.631578947368421,1.0,1.0,oversample,0.927939731411726,0.8412698412698413,0.8639440791847557,0.1794923271857332,recall_pref,fast,295
0.7741935483870968,21.59532374531766,dart,0.2041223714152186,3.7351101415568366,lossguide,0.1241166599356985,0.0515720639286541,7,11,1.6950347920230588,600,tree,0.8362011445616943,0.0339631044166199,,12,0.7721622810979205,0.0885028907837479,weighted,0.4351663146847128,0.7898228637713343,0.1918075395727127,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.6284583218433346,0.8362011445616943,0.02,0.6228070175438597,0.631578947368421,0.6228070175438597,0.631578947368421,1.0,1.0,undersample,0.5,0.5,0.6414184260880414,0.1918075395727127,recall_pref,slow,219
0.7741935483870968,2.31889961244565,gbtree,0.6621675394534723,9.149707703156183,lossguide,2.4573392222449875,0.0039988995383139,3,7,1.180431089126519,400,,0.4535322610081975,0.0735893896807733,,9,0.7987461005171276,,,,0.4319307596735643,0.4982159744476845,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.7432052244443328,0.4535322610081975,0.08,0.8724440811913015,0.8528526440403481,0.6228070175438597,0.631578947368421,1.0,1.0,undersample,0.8422862757943006,0.814484126984127,0.885436378284324,0.4982159744476845,recall_pref,balanced,302
0.7741935483870968,18.036866361523263,gbtree,0.2960961457307808,2.1145479578241355,depthwise,0.0002271428800135,0.0998315273878528,1,7,1.1080920224313444,500,,0.358108138962642,0.0056877259145355,1.8427911221550444,7,0.865077450133198,,,,0.93483716095228,0.6541725382847989,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.6839587439089367,0.358108138962642,0.0,0.6228070175438597,0.631578947368421,0.6228070175438597,0.631578947368421,1.0,1.0,none,0.5,0.5,0.9499333715000152,0.6541725382847989,recall_pref,balanced,324
0.7741935483870968,0.0020008821070452,gbtree,0.2343393524870656,0.3855724605899835,depthwise,4.35171369711343,0.1144290434156787,5,8,15.021752502893076,1000,,0.2546262041697516,0.0298187359663064,,10,0.6240981875726809,,,,0.9225197174812572,0.3973285786656101,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.5701919788996734,0.2546262041697516,0.02,0.6228070175438597,0.631578947368421,0.6228070175438597,0.631578947368421,1.0,1.0,oversample,0.5,0.5,0.9100112179348758,0.3973285786656101,recall_pref,slow,310
0.0,0.0055596242420304,dart,0.4764045250850676,9.738186968459834,lossguide,0.000942209952774,0.103609150003624,9,10,0.4497679764578832,500,tree,0.2088494500001541,0.0482584241712101,,9,0.9287063181805796,0.4447239544079333,uniform,0.1980934747028157,0.3438362326668333,0.989812406554626,0.3771929824561403,0.3684210526315789,0.0,0.0,0.8674068873152805,0.2088494500001541,0.05,0.5388545591529348,0.5410357599003154,0.0,0.0,0.0,0.0,oversample,0.3665247297739928,0.3581349206349206,0.6582503727268032,0.989812406554626,recall_pref,balanced,224
0.0,0.2264866940698109,dart,0.5938891253527073,8.05263855579175,depthwise,2.206217834580685,0.0153579452245422,2,6,58.23139585227663,400,forest,0.4782435762715004,0.0514922201936768,1.958169469810967,5,0.848069636829367,0.3856127314829551,uniform,0.0109540412489328,0.9378388029339582,0.8719310533632555,0.3771929824561403,0.3684210526315789,0.0,0.0,0.5050318478280467,0.4782435762715004,0.05,0.6228070175438597,0.631578947368421,0.0,0.0,0.0,0.0,none,0.5,0.5,0.5488381837238621,0.8719310533632555,recall_pref,fast,187
0.7777777777777778,0.0001335673826089,gbtree,0.5915669083477586,2.875445022805615,lossguide,0.0549821546647071,0.0142555253095593,8,12,0.2100959609688241,400,,0.4913779175926476,0.0620499900279987,,12,0.6648720054427839,,,,0.5292924108910071,0.1367686458179256,0.6578947368421053,0.6491228070175439,0.7796610169491526,0.7777777777777778,0.924172634895003,0.4913779175926476,0.05,0.7944635634509604,0.7654551117542574,0.6509433962264151,0.6481481481481481,0.971830985915493,0.9722222222222222,undersample,0.7163445791025221,0.701388888888889,0.6179171120528177,0.1367686458179256,recall_pref,balanced,211
0.2,0.0005804491138629,gbtree,0.313453820561182,2.543824011176244,lossguide,0.0039067889188438,0.0458140369544636,8,12,1.121962989306078,1000,,0.2890692927873025,0.0430115984376739,,8,0.6047280473193516,,,,0.6206471624613783,0.2609915191196176,0.2631578947368421,0.2982456140350877,0.1923076923076923,0.2,0.9846029358588426,0.2890692927873025,0.05,0.4826592835666715,0.4963840309930797,0.303030303030303,0.3571428571428571,0.1408450704225352,0.1388888888888889,undersample,0.2698984605306256,0.279100529100529,0.5121363523110306,0.2609915191196176,recall_pref,slow,175
0.0,0.0001076118966063,gbtree,0.6089774300589493,7.0494806192275945,depthwise,0.0324953471870261,0.0441868902338001,10,10,4.722301482428998,400,,0.6723572970483818,0.0152027227209569,,7,0.6381163085944641,,,,0.209084102809754,0.9655927866078056,0.3771929824561403,0.3684210526315789,0.0,0.0,0.5929488014277488,0.6723572970483818,0.02,0.7786214571837992,0.7334999818233068,0.0,0.0,0.0,0.0,undersample,0.710284965607599,0.6770833333333334,0.9295013198290292,0.9655927866078056,balanced,balanced,317
0.0,0.0001808994066662,gbtree,0.9306274727083848,8.611230080657867,depthwise,0.5080914600753365,0.0003321983549947,1,10,79.80193207157326,500,,0.6035522185715866,0.0885021851211806,,7,0.7933536706470716,,,,0.7606845195581902,0.9207058381383878,0.3771929824561403,0.3684210526315789,0.0,0.0,0.9835274590386098,0.6035522185715866,0.08,0.6228070175438597,0.631578947368421,0.0,0.0,0.0,0.0,undersample,0.5,0.5,0.8774505520687841,0.9207058381383878,balanced,balanced,299
0.7741935483870968,0.0016473134604191,dart,0.486206307264271,4.72413789171073,lossguide,0.0426123692659085,0.0083124328132679,2,10,0.1578420786402113,1000,forest,0.1652187834057349,0.011052229405266,,5,0.8041174908466848,0.2610312103411322,uniform,0.0316440537445747,0.5388701093714436,0.2049331079735224,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.8016614961453723,0.1652187834057349,0.02,0.7688943224382583,0.7527068176472809,0.6228070175438597,0.631578947368421,1.0,1.0,undersample,0.6691778578447429,0.5866402116402116,0.9811975369054002,0.2049331079735224,recall_pref,slow,335
0.0,0.0004456492160229,gbtree,0.3769745021852739,3.296511575814126,depthwise,5.630779581395571,0.3206008946075346,4,5,15.334731981764032,700,,0.257514160724438,0.0506342919323804,,11,0.6940481600648972,,,,0.5138551520523675,0.9464570261008124,0.3771929824561403,0.3684210526315789,0.0,0.0,0.8169934606529538,0.257514160724438,0.05,0.6228070175438597,0.631578947368421,0.0,0.0,0.0,0.0,undersample,0.5,0.5,0.6383248651045947,0.9464570261008124,balanced,balanced,218
0.7741935483870968,0.0004182835456099,dart,0.6724683032383469,4.260023876695605,lossguide,22.711351847499387,0.0599854537385467,10,9,0.2937201789311635,200,tree,0.430748996149509,0.0263767686450462,4.210804027271021,7,0.6696468289739194,0.149576822271908,weighted,0.3495637054521948,0.2144770865611801,0.7027343732317196,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.8323327932672193,0.430748996149509,0.02,0.6228070175438597,0.631578947368421,0.6228070175438597,0.631578947368421,1.0,1.0,none,0.5,0.5,0.6947742536727843,0.7027343732317196,recall_pref,fast,237
0.7741935483870968,0.2305173043090614,dart,0.4293733464323155,3.695235401396495,lossguide,0.0190266979032926,0.235195738409675,3,11,0.6745458243470788,900,forest,0.0959065779458802,0.0098610368722811,,9,0.8195062490116504,0.4710923595090239,uniform,0.7994385364896393,0.7345745836342168,0.1764231131082804,0.6140350877192983,0.631578947368421,0.7608695652173914,0.7741935483870968,0.9037819020799368,0.0959065779458802,0.0,0.8389461769898783,0.7231876558003061,0.6194690265486725,0.631578947368421,0.9859154929577464,1.0,oversample,0.7310841794955781,0.6117724867724867,0.9076125203581864,0.1764231131082804,recall_pref,slow,309
0.0,0.0029337131945875,dart,0.8059252446573808,1.186155183657659,lossguide,42.61248111670908,0.42983825553633,2,12,95.06069395899402,700,forest,0.1861072024766765,0.0085794600519835,,9,0.8819118530917487,0.0523680533406466,uniform,0.1049027511866386,0.5665698078068897,0.5679011815846084,0.3771929824561403,0.3684210526315789,0.0,0.0,0.9825474866089848,0.1861072024766765,0.0,0.6228070175438597,0.631578947368421,0.0,0.0,0.0,0.0,undersample,0.5,0.5,0.7008440925019943,0.5679011815846084,recall_pref,slow,239
0.7741935483870968,0.0005170132256592,dart,0.8252653821452862,9.55465933305781,lossguide,0.3889518273340357,0.0113244272751214,2,10,1.5378040589895277,500,tree,0.7575696495185547,0.0887700835727319,2.9450869989277755,11,0.8618079797701443,0.3790968581769119,weighted,0.4138876866550688,0.5340313607974854,0.3046381355228315,0.6228070175438597,0.631578947368421,0.7675675675675676,0.7741935483870968,0.7510527903620565,0.7575696495185547,0.08,0.5167660761299067,0.5381551057426475,0.6228070175438597,0.631578947368421,1.0,1.0,none,0.3278742220766458,0.3640873015873015,0.6795485438651481,0.3046381355228315,recall_pref,balanced,232
