path,label,mvtec_class,split,defect_type
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/023.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/024.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/025.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/026.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/027.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/028.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/029.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/030.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/031.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/032.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/033.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/034.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/035.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/036.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/037.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/038.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/039.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/040.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/041.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/042.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/043.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/044.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/045.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/046.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/047.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/048.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/049.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/050.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/051.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/052.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/053.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/054.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/055.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/056.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/057.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/058.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/059.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/060.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/061.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/062.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/063.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/064.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/065.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/066.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/067.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/068.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/069.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/070.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/071.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/072.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/073.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/074.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/075.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/076.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/077.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/078.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/079.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/080.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/081.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/082.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/083.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/084.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/085.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/086.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/087.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/088.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/089.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/090.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/091.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/092.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/093.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/094.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/095.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/096.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/097.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/098.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/099.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/100.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/101.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/102.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/103.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/104.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/105.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/106.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/107.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/108.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/109.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/110.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/111.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/112.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/113.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/114.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/115.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/116.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/117.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/118.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/119.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/120.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/121.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/122.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/123.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/124.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/125.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/126.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/127.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/128.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/129.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/130.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/131.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/132.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/133.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/134.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/135.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/136.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/137.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/138.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/139.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/140.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/141.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/142.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/143.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/144.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/145.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/146.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/147.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/148.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/149.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/150.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/151.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/152.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/153.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/154.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/155.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/156.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/157.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/158.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/159.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/160.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/161.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/162.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/163.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/164.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/165.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/166.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/167.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/168.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/169.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/170.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/171.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/172.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/173.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/174.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/175.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/176.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/177.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/178.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/179.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/180.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/181.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/182.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/183.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/184.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/185.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/186.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/187.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/188.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/189.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/190.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/191.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/192.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/193.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/194.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/195.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/196.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/197.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/198.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/199.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/200.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/201.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/202.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/203.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/204.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/205.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/206.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/207.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/208.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/209.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/210.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/211.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/212.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/213.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/214.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/215.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/216.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/217.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/218.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/219.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/220.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/221.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/222.png,0,cable,train_good,good
/home/jovyan/shared/xautoml_user/shared/mvtec_anomaly_detection/cable/train/good/223.png,0,cable,train_good,good
